geo;indicator;1990;1991;1992;1993;1994;1995;1996;1997;1998;1999;2000;2001;2002;2003;2004;2005;2006;2007;2008;2009;2010;2011;2012;2013;2014;2015;2016
isl;murder_total_deaths;3.09;3.07;2.99;2.93;2.89;2.88;2.86;2.85;2.81;2.8;2.8;2.79;2.74;2.63;2.57;2.51;2.51;2.51;2.5;2.47;2.43;2.4;2.39;2.4;2.4;2.38;2.33
isr;murder_total_deaths;105.55;107.99;113.1;120.88;126.17;129.51;134.81;138.73;147.02;167.87;192.12;219.67;236.39;228.02;215.08;207.67;201.78;188.21;182.1;178.77;176.53;175.09;169.28;167.13;167.87;170.08;172.24
ita;murder_total_deaths;1091.32;1099.68;1051.44;984.08;929.83;898.02;853.21;816.54;786.63;751.73;714.36;677.91;659.84;656.59;630.09;616.58;604.23;594.35;581.35;567.9;548.04;536.2;527.9;516.77;517.81;517.65;518.21
jam;murder_total_deaths;337.41;345.06;360.08;374.32;389.29;404.57;417.88;425.38;421.88;414.91;396.24;395.84;396.36;415.75;482.61;598.13;592.31;619.92;647.08;689.91;679.69;692.23;686.84;682.95;678.04;672.34;664.51
jor;murder_total_deaths;106.31;111.83;120.16;132.0;144.15;154.15;160.68;167.29;175.57;184.84;194.15;202.42;208.11;210.82;213.31;213.82;211.31;216.31;219.31;223.15;230.21;244.08;252.94;262.0;268.92;274.52;278.28
jpn;murder_total_deaths;1158.95;1140.12;1143.1;1141.71;1136.64;1120.65;1108.77;1117.61;1138.1;1133.76;1119.79;1100.03;1087.09;1067.45;1040.17;1015.59;988.95;963.17;943.48;915.58;892.84;871.9;845.66;823.31;811.62;806.9;804.03
kaz;murder_total_deaths;2038.6;2210.23;2446.96;2724.67;2969.29;3134.45;3182.97;3127.19;3045.46;2981.22;2959.72;2961.09;2966.56;3042.53;3116.55;3117.74;3049.61;2925.14;2675.73;2454.3;2279.23;2152.07;2018.0;1894.96;1810.87;1791.96;1862.26
ken;murder_total_deaths;1395.85;1471.66;1571.67;1663.76;1746.7;1829.18;1913.08;1991.45;2104.48;2142.75;2284.42;2320.08;2423.69;2562.84;2652.94;2724.09;2816.55;2912.59;2990.99;3063.02;3152.04;3263.19;3362.7;3422.24;3498.49;3581.27;3678.6
kgz;murder_total_deaths;415.36;430.93;462.64;500.23;530.52;528.74;506.95;468.72;444.89;427.0;417.8;403.29;395.26;389.38;389.31;397.32;392.25;383.13;377.92;365.21;358.68;349.5;339.27;329.45;322.42;319.27;324.43
khm;murder_total_deaths;357.48;368.34;381.38;397.53;415.67;435.1;462.43;493.42;512.53;510.18;512.91;510.87;520.06;533.72;543.51;547.13;554.02;561.99;571.34;583.71;595.16;605.96;618.39;627.98;639.78;653.34;663.73
kir;murder_total_deaths;5.12;4.19;3.47;2.95;2.56;2.3;2.41;2.44;2.45;2.63;2.74;2.82;2.89;2.95;3.01;3.07;3.16;3.29;3.37;3.43;3.51;3.56;3.6;3.66;3.72;3.76;3.81
kor;murder_total_deaths;748.96;757.61;769.64;790.02;814.7;834.45;860.55;893.24;936.09;968.12;1001.68;1037.35;1053.64;1063.96;1055.97;1039.87;1013.99;991.83;968.03;941.6;916.52;878.58;849.21;832.67;836.11;841.71;849.47
kwt;murder_total_deaths;26.37;26.97;30.27;31.35;31.84;28.94;30.01;29.65;31.06;32.02;32.18;33.96;33.9;37.82;42.56;41.13;41.26;41.58;41.38;38.54;38.3;36.66;36.61;36.74;38.06;39.33;40.26
lao;murder_total_deaths;27.67;28.56;29.5;30.54;31.59;32.66;33.61;34.62;35.48;35.61;36.15;36.94;37.28;37.83;38.05;38.51;39.0;39.41;40.36;41.03;41.02;40.75;41.33;41.76;42.19;42.8;43.38
lbn;murder_total_deaths;188.11;184.04;186.87;191.93;183.09;180.51;174.44;168.07;159.72;151.59;145.89;142.49;140.44;139.27;139.37;138.66;137.94;136.39;134.88;133.71;135.22;143.26;152.37;163.17;173.67;181.89;186.42
lbr;murder_total_deaths;54.85;54.37;53.65;53.55;55.39;53.39;63.12;68.54;73.61;75.29;77.11;77.1;79.0;78.11;79.17;80.39;83.57;86.62;92.25;98.5;101.47;105.61;108.51;111.08;112.35;115.51;119.53
lby;murder_total_deaths;77.35;79.3;81.54;84.05;86.26;88.81;90.61;94.32;97.5;100.48;103.45;106.57;109.67;112.48;114.83;116.51;117.84;119.65;120.15;120.13;119.11;119.59;118.0;116.09;115.15;115.13;116.67
lca;murder_total_deaths;13.86;14.54;15.37;15.95;16.54;17.13;17.04;17.6;18.57;19.48;20.5;22.06;23.46;24.73;25.7;26.99;27.12;27.34;27.86;28.9;29.54;30.4;29.5;29.35;29.43;29.52;29.49
