geo;indicator;1965;1966;1967;1968;1969;1970;1971;1972;1973;1974;1975;1976;1977;1978;1979;1980;1981;1982;1983;1984;1985;1986;1987;1988;1989;1990;1991;1992;1993;1994;1995;1996;1997;1998;1999;2000;2001;2002;2003;2004;2005;2006;2007;2008;2009;2010;2011;2012;2013;2014;2015;2016
mys;coal_consumption_per_cap;0.00157;0.0020399999999999997;0.00119;0.00117;0.0014199999999999998;0.00148;0.00371;0.009179999999999999;0.00854;0.00834;0.00074;0.0008;0.00086;0.00183;0.00253;0.0036200000000000004;0.00658;0.00587;0.01491;0.01573;0.02045;0.014769999999999998;0.019790000000000002;0.015269999999999999;0.06826;0.07351;0.0843;0.08626;0.07032999999999999;0.0762;0.08143;0.07977000000000001;0.07521;0.07828;0.08563;0.10722000000000001;0.12536;0.1505;0.21531999999999998;0.26345;0.26848;0.27915;0.33226999999999995;0.36080999999999996;0.38482;0.52564;0.5158699999999999;0.54445;0.5071899999999999;0.5080399999999999;0.5493899999999999;0.63805
nld;coal_consumption_per_cap;0.72346;0.65083;0.61819;0.57894;0.4868;0.3527;0.26341;0.22282;0.22407;0.21133000000000002;0.1763;0.21819000000000002;0.22694;0.25791;0.24447;0.28192;0.31065;0.35755;0.36745;0.44171000000000005;0.43773999999999996;0.44838;0.47012;0.55937;0.55098;0.58413;0.5343100000000001;0.5291600000000001;0.53032;0.56101;0.57597;0.5524899999999999;0.53397;0.5415300000000001;0.4721;0.4874;0.5159199999999999;0.51593;0.53074;0.52059;0.4947;0.46926;0.50932;0.48003999999999997;0.45106;0.45241000000000003;0.44523999999999997;0.48796000000000006;0.48649;0.53598;0.6500600000000001;0.6045699999999999
nor;coal_consumption_per_cap;0.20495;0.1872;0.19495;0.19683;0.21755;0.22050999999999998;0.20581999999999998;0.22186;0.23686999999999997;0.26098000000000005;0.24675;0.23693000000000003;0.20315;0.20861;0.25891;0.23889000000000002;0.23856;0.22873000000000002;0.24291;0.27149;0.26941;0.23917;0.23009000000000002;0.23514000000000002;0.20503000000000002;0.19105999999999998;0.16915999999999998;0.16902;0.18175999999999998;0.20376;0.22116999999999998;0.21863000000000002;0.21561999999999998;0.23256;0.21663000000000002;0.22063000000000002;0.19558;0.16876;0.1639;0.18392;0.15591;0.13257;0.14435;0.14714000000000002;0.11578;0.15594;0.17089000000000001;0.16346;0.15289;0.16542;0.15755;0.1562
nzl;coal_consumption_per_cap;0.62627;0.59991;0.5405800000000001;0.50241;0.50822;0.50064;0.43716000000000005;0.43895;0.48739;0.49307;0.45792;0.46793;0.44366000000000005;0.40838;0.36338000000000004;0.3724;0.3689;0.35894000000000004;0.39437;0.3637;0.33324000000000004;0.38042;0.31555;0.33969;0.36671;0.35254;0.33147;0.35905;0.34763;0.32327;0.33007;0.31644;0.33693;0.30383000000000004;0.30866;0.29088;0.35784;0.3528;0.4989;0.50693;0.55301;0.53673;0.40471;0.49648000000000003;0.37343000000000004;0.3197;0.32281;0.38923;0.33971999999999997;0.32145999999999997;0.31146999999999997;0.26158000000000003
pak;coal_consumption_per_cap;0.02712;0.0223;0.02086;0.022359999999999998;0.0196;0.01589;0.01225;0.00955;0.00923;0.00822;0.00774;0.00744;0.00785;0.0081;0.00875;0.00902;0.0099;0.01086;0.011909999999999999;0.013069999999999998;0.01435;0.01576;0.01732;0.01756;0.01866;0.019209999999999998;0.0185;0.01849;0.01891;0.0183;0.01799;0.01779;0.01622;0.01585;0.01549;0.01464;0.01487;0.016309999999999998;0.02051;0.02226;0.02437;0.02529;0.03391;0.036610000000000004;0.02949;0.02715;0.02292;0.02276;0.01765;0.025490000000000002;0.024640000000000002;0.027880000000000002
per;coal_consumption_per_cap;0.0031100000000000004;0.00381;0.00417;0.00403;0.0066;0.006520000000000001;0.0089;0.00937;0.010440000000000001;0.01085;0.01102;0.00831;0.00927;0.0077;0.00797;0.00818;0.00809;0.00894;0.007390000000000001;0.00576;0.00614;0.00815;0.00899;0.00865;0.0094;0.006640000000000001;0.0126;0.01209;0.012459999999999999;0.015059999999999999;0.01555;0.016030000000000003;0.01642;0.017740000000000002;0.01586;0.0243;0.021759999999999998;0.029410000000000002;0.03117;0.03329;0.03337;0.02805;0.03659;0.03223;0.028589999999999997;0.02769;0.02748;0.028939999999999997;0.0288;0.028069999999999998;0.025830000000000002;0.02557
phl;coal_consumption_per_cap;0.00143;0.00132;0.00099;0.00044;0.00056;0.00055;0.0005200000000000001;0.00049;0.00047999999999999996;0.00065;0.0012;0.0013800000000000002;0.0033200000000000005;0.00296;0.00252;0.00295;0.00498;0.00541;0.00958;0.01493;0.02055;0.01576;0.016319999999999998;0.020130000000000002;0.01551;0.01726;0.01891;0.01839;0.01824;0.017169999999999998;0.02024;0.02755;0.03342;0.033010000000000005;0.037880000000000004;0.05145;0.05143;0.04389;0.04475;0.0477;0.05318;0.057170000000000006;0.06047;0.06997;0.06571;0.0749;0.08102999999999999;0.08352000000000001;0.10153999999999999;0.10629000000000001;0.11414;0.13068
pol;coal_consumption_per_cap;1.89685;1.90525;1.92389;2.00093;2.08638;2.15042;2.18439;2.2673400000000004;2.25865;2.30342;2.46422;2.5543299999999998;2.62158;2.7189;2.72642;2.86027;2.52636;2.59038;2.56049;2.64756;2.6894299999999998;2.74159;2.8264;2.73746;2.60636;2.06671;2.04038;1.96668;1.93877;1.8015;1.82885;1.86949;1.8227400000000002;1.64155;1.57475;1.45897;1.44276;1.4169100000000001;1.46048;1.41913;1.43676;1.49714;1.45966;1.44076;1.35259;1.43711;1.43428;1.33696;1.39342;1.2912299999999999;1.27194;1.27685
prt;coal_consumption_per_cap;0.06641;0.06812;0.06828;0.06191;0.058620000000000005;0.05367;0.04937;0.043210000000000005;0.06307;0.04829;0.04467;0.04276;0.03828;0.04456;0.04602;0.0357;0.0402;0.03687;0.04017;0.04961;0.07701000000000001;0.14524;0.18934;0.21865;0.24416;0.28614;0.29917;0.30180999999999997;0.3272;0.33919;0.414;0.3846;0.34848;0.34705;0.35899000000000003;0.35849000000000003;0.30526;0.33512;0.3195;0.31487;0.31573;0.31161;0.27047;0.2362;0.26791;0.15467;0.20901999999999998;0.27507;0.25256;0.25585;0.31285;0.27758
qat;coal_consumption_per_cap;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
rou;coal_consumption_per_cap;0.22496;0.23976999999999998;0.26263000000000003;0.28441;0.32461999999999996;0.34852;0.36394;0.37684;0.4199;0.43713;0.44868;0.45097;0.45237;0.50352;0.53801;0.54679;0.5715100000000001;0.54364;0.6257199999999999;0.62234;0.6458699999999999;0.65127;0.69415;0.74858;0.74568;0.54199;0.4366;0.46043999999999996;0.43572;0.45055;0.46971;0.47131999999999996;0.42927;0.35873;0.30784;0.33863000000000004;0.34793;0.40352;0.43368;0.43126000000000003;0.41006000000000004;0.44788;0.48227;0.46121;0.36646999999999996;0.34286;0.40219;0.37694;0.28676999999999997;0.28767;0.29756;0.27323000000000003
rus;coal_consumption_per_cap;;;;;;;;;;;;;;;;;;;;;1.3855899999999999;1.4129399999999999;1.42418;1.3937;1.33984;1.23546;1.1285100000000001;1.0584;0.9545799999999999;0.8349700000000001;0.80505;0.7912899999999999;0.73114;0.68638;0.69412;0.72249;0.70754;0.71359;0.7210300000000001;0.6934899999999999;0.65852;0.67695;0.6560699999999999;0.7039300000000001;0.64402;0.63249;0.65625;0.68628;0.63035;0.60901;0.64052;0.60646
sau;coal_consumption_per_cap;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.00037;0.00057;0.0007;0.00061;0.00117;0.00081;0.0022;0.00247;0.00088;0.00246;0.00227;0.0025399999999999997;0.0032;0.00458;0.00315;0.00309
sgp;coal_consumption_per_cap;0.00213;0.0026100000000000003;0.0015300000000000001;0.003;0.00147;0.00145;0.0018800000000000002;0.00139;0.00198;0.0023899999999999998;0.00056;0.00147;0.0018800000000000002;0.00197;0.00028;0.00123;0.00187;0.00065;0.00126;0.0018899999999999998;0.00419;0.0025399999999999997;0.0041600000000000005;0.0047799999999999995;0.004220000000000001;0.0071200000000000005;0.0041;0.00579;0.006229999999999999;0.00725;0.00329;8e-05;0.0;0.0;0.0;0.0;0.0;0.0016300000000000002;0.00206;0.00158;0.00187;0.00108;0.0017100000000000001;0.00101;0.00081;0.0015400000000000001;0.00124;0.00472;0.04915;0.07131;0.07342;0.06774
svk;coal_consumption_per_cap;1.37761;1.38398;1.32542;1.38513;1.44746;1.44872;1.50757;1.5210700000000001;1.46525;1.4460899999999999;1.42555;1.39845;1.42133;1.47495;1.43645;1.62026;1.5641200000000002;1.58064;1.57255;1.66281;1.64028;1.5070299999999999;1.5753;1.63424;1.56945;1.47939;1.3100399999999999;1.15503;1.14467;1.0179;1.00276;0.9915299999999999;0.9439299999999999;0.86934;0.84404;0.79228;0.8209799999999999;0.79127;0.85091;0.8388899999999999;0.78358;0.82545;0.74142;0.74284;0.71763;0.72107;0.68379;0.64162;0.63674;0.6302800000000001;0.60215;0.57329
swe;coal_consumption_per_cap;0.28781;0.27241;0.2681;0.23226;0.22507;0.23623000000000002;0.21188;0.18133;0.19984000000000002;0.22016999999999998;0.2368;0.2266;0.17927;0.18331;0.21595999999999999;0.20543000000000003;0.17645999999999998;0.19623;0.24583000000000002;0.29636;0.34815999999999997;0.36996999999999997;0.36374;0.35524;0.33299999999999996;0.34700000000000003;0.31495;0.29474;0.31151999999999996;0.33361999999999997;0.32637;0.34206;0.29564;0.28685;0.27455;0.2761;0.31003000000000003;0.319;0.29917;0.32836;0.29085;0.29579;0.29233000000000003;0.26331;0.20675;0.26542;0.26326;0.23001;0.23068000000000002;0.21700999999999998;0.21677;0.22869
tha;coal_consumption_per_cap;0.00141;0.00198;0.00343;0.0036799999999999997;0.0038;0.0039299999999999995;0.00301;0.0023;0.0023899999999999998;0.00349;0.0032600000000000003;0.0036799999999999997;0.00346;0.00436;0.00897;0.0095;0.01036;0.01325;0.012490000000000001;0.01544;0.03046;0.02935;0.04161;0.04213;0.0505;0.06892000000000001;0.07976;0.08451;0.09328;0.10687999999999999;0.12072000000000001;0.14527;0.14806;0.11738;0.12337000000000001;0.12523;0.13813;0.1462;0.14820999999999998;0.16492;0.1771;0.18786;0.21128000000000002;0.22654000000000002;0.2261;0.23085999999999998;0.23413;0.24377;0.23897;0.26206;0.25595;0.25761
tkm;coal_consumption_per_cap;;;;;;;;;;;;;;;;;;;;;0.09926;0.09686;0.0945;0.07899;0.0898;0.09988999999999999;0.08498;0.03539;0.0;0.00122;0.00119;0.01073;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
tto;coal_consumption_per_cap;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
tur;coal_consumption_per_cap;0.11849000000000001;0.12875999999999999;0.11145999999999999;0.11832000000000001;0.12274000000000002;0.13276;0.13326;0.13960999999999998;0.13932999999999998;0.1484;0.15055;0.15434;0.15547;0.15423;0.15456;0.15995;0.1596;0.17519;0.18847;0.20719;0.24286999999999997;0.26197;0.27131;0.2575;0.28504;0.29743;0.31240999999999997;0.30621;0.27881999999999996;0.27521999999999996;0.28276999999999997;0.31306;0.34423000000000004;0.35158;0.32164;0.35517;0.28747;0.29586;0.31498000000000004;0.3296;0.3263;0.38055;0.42335;0.42016000000000003;0.43311000000000005;0.43467;0.46151000000000003;0.48941;0.41648;0.46898;0.44383999999999996;0.48338000000000003
twn;coal_consumption_per_cap;0.23596999999999999;0.2272;0.22330999999999998;0.21828000000000003;0.19474;0.18539;0.16086;0.15005;0.13175;0.13167;0.11790999999999999;0.12264000000000001;0.13794;0.14955;0.18556;0.21589;0.19601;0.22146999999999997;0.29436999999999997;0.33649;0.35146;0.4222;0.45105;0.51651;0.5344399999999999;0.52157;0.56465;0.64615;0.71416;0.73816;0.75639;0.84988;0.9676299999999999;1.04495;1.26642;1.25896;1.3142399999999999;1.41695;1.4980000000000002;1.54472;1.56219;1.62962;1.6978;1.61576;1.53034;1.62909;1.67893;1.63145;1.65438;1.6671;1.61089;1.6372
ukr;coal_consumption_per_cap;;;;;;;;;;;;;;;;;;;;;1.51194;1.49728;1.47943;1.39242;1.2681;1.45967;1.21418;1.2510700000000001;1.10093;0.9111899999999999;0.83378;0.6613;0.76154;0.74479;0.7840600000000001;0.80211;0.82286;0.81493;0.8502;0.83194;0.80016;0.85425;0.85713;0.9049799999999999;0.77988;0.83531;0.9103399999999999;0.93816;0.92263;0.7926300000000001;0.6123;0.70923
usa;coal_consumption_per_cap;1.4605;1.51504;1.4718;1.5092700000000001;1.5019799999999999;1.47461;1.38219;1.42642;1.51847;1.4690299999999998;1.45571;1.54724;1.57095;1.5386600000000001;1.6651599999999998;1.69153;1.7283;1.64907;1.6946900000000003;1.80309;1.82893;1.78919;1.8492400000000002;1.9170099999999999;1.92133;1.9132;1.87697;1.8717099999999998;1.92231;1.90952;1.90556;1.9688700000000001;1.98584;1.98053;1.9539400000000002;2.01782;1.93865;1.91985;1.9394;1.9352599999999998;1.9464700000000001;1.8992900000000001;1.90715;1.85959;1.6212;1.70104;1.59257;1.39761;1.44062;1.42746;1.22471;1.1125200000000002
ussr;coal_consumption_per_cap;1.29069;1.32251;1.3288200000000001;1.30411;1.31628;1.28705;1.30039;1.32221;1.32499;1.31885;1.3436700000000001;1.3298299999999998;1.34149;1.32172;1.31999;1.26918;1.25068;1.25902;1.25108;1.22809;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
uzb;coal_consumption_per_cap;;;;;;;;;;;;;;;;;;;;;0.15183;0.18600000000000003;0.19734000000000002;0.13495;0.16409;0.15969;0.14884;0.09443;0.06291000000000001;0.06282;0.037239999999999995;0.03393;0.03467;0.03424;0.03366;0.02889;0.03021;0.03042;0.02069;0.02963;0.034589999999999996;0.030239999999999996;0.03587;0.03536;0.03611;0.03288;0.03744;0.03925;0.037110000000000004;0.03996;0.03589;0.03186
ven;coal_consumption_per_cap;0.0020399999999999997;0.00206;0.00209;0.0021100000000000003;0.00214;0.00207;0.01195;0.01223;0.02156;0.0157;0.01885;0.012029999999999999;0.018119999999999997;0.00543;0.011009999999999999;0.010209999999999999;0.00982;0.0054600000000000004;0.00744;0.00793;0.01022;0.01108;0.014180000000000002;0.01005;0.02692;0.0233;0.0;0.00018;0.00134;0.00255;0.00022999999999999998;0.0007099999999999999;0.00148;0.0015199999999999999;0.0015199999999999999;0.0054;0.00196;0.00072;0.0016600000000000002;0.0;0.00139;0.00909;0.0050100000000000006;0.0050100000000000006;0.0083;0.00687;0.006959999999999999;0.0070599999999999994;0.0069299999999999995;0.006409999999999999;0.00645;0.00214
vnm;coal_consumption_per_cap;0.02371;0.0242;0.02578;0.02783;0.02888;0.030060000000000003;0.03221;0.02367;0.0333;0.0389;0.052879999999999996;0.04885;0.0524;0.04956;0.05014;0.041819999999999996;0.04552;0.04918;0.04835;0.04729;0.04593;0.04947;0.05393;0.04941;0.03883;0.03259;0.03082;0.03027;0.02872;0.03113;0.04117;0.04529;0.05736;0.060739999999999995;0.04493;0.0583;0.06284;0.0708;0.08156000000000001;0.10534;0.10697000000000001;0.06232000000000001;0.06788;0.13188;0.12205999999999999;0.15798;0.18439;0.16632;0.17297;0.20465;0.23781;0.22553
zaf;coal_consumption_per_cap;1.23642;1.18835;1.1901700000000002;1.2125700000000001;1.19159;1.1975799999999999;1.24559;1.21985;1.26373;1.28807;1.33841;1.36911;1.38271;1.3097;1.3623399999999999;1.43516;1.65831;1.7718;1.7542200000000001;1.8440900000000002;1.84962;1.83402;1.8270099999999998;1.93606;1.76898;1.79223;1.7196799999999999;1.6857900000000001;1.65297;1.6680700000000002;1.69508;1.68871;1.69595;1.6185200000000002;1.66536;1.6320700000000001;1.6147;1.51505;1.66193;1.7984;1.63841;1.6504299999999998;1.6769999999999998;1.8514599999999999;1.84074;1.7994299999999999;1.73184;1.66683;1.64808;1.64723;1.50747;1.51937
