geo;indicator;1990;1991;1992;1993;1994;1995;1996;1997;1998;1999;2000;2001;2002;2003;2004;2005;2006;2007;2008;2009;2010;2011;2012;2013;2014;2015;2016
gmb;cervical_cancer_deaths_per_100000_women;15.33;16.25;17.23;17.74;18.52;19.51;20.62;21.93;21.8;21.34;20.41;19.83;19.82;18.52;18.1;17.66;17.49;17.5;17.11;17.2;16.76;16.38;16.51;16.44;16.35;16.24;16.13
gnb;cervical_cancer_deaths_per_100000_women;31.85;31.87;31.99;32.08;32.18;32.36;32.42;32.45;32.81;32.88;32.8;32.1;32.24;32.04;32.35;31.56;31.8;31.95;31.7;31.78;31.29;30.61;30.53;30.3;30.02;29.75;29.53
gnq;cervical_cancer_deaths_per_100000_women;36.0;36.06;35.57;35.75;35.8;35.63;35.82;33.21;31.65;30.46;28.91;27.02;25.05;24.13;22.85;22.22;22.25;21.64;20.94;20.5;19.66;18.65;17.78;17.14;16.91;16.57;16.38
grc;cervical_cancer_deaths_per_100000_women;4.69;4.58;4.48;4.32;4.05;3.94;3.86;3.82;3.81;3.77;3.64;3.49;3.48;3.42;3.37;3.31;3.27;3.26;3.25;3.27;3.3;3.28;3.26;3.16;3.11;3.05;3.01
grd;cervical_cancer_deaths_per_100000_women;16.03;15.1;14.23;17.35;18.64;17.3;17.76;17.84;18.12;18.29;18.7;18.81;19.31;20.03;20.23;21.11;21.31;21.29;22.59;22.79;22.32;22.56;21.74;21.43;19.38;20.83;20.08
grl;cervical_cancer_deaths_per_100000_women;24.44;23.87;23.1;22.32;21.9;22.24;23.1;23.34;22.62;21.84;21.29;21.09;20.57;20.06;19.89;19.74;18.65;17.79;17.24;16.61;15.71;14.6;13.31;12.59;12.49;12.66;12.98
gtm;cervical_cancer_deaths_per_100000_women;11.93;12.29;12.37;12.63;13.2;13.24;13.35;13.81;14.48;15.36;16.51;16.95;17.57;17.85;18.02;17.86;17.82;17.65;17.48;17.57;17.64;17.26;16.99;16.44;16.0;15.65;15.31
gum;cervical_cancer_deaths_per_100000_women;6.08;6.18;6.17;6.07;5.91;6.01;6.09;5.5;5.17;5.24;5.2;5.25;5.19;5.01;4.84;4.63;4.46;4.26;4.03;4.1;4.26;4.28;4.29;4.27;4.24;4.21;4.16
guy;cervical_cancer_deaths_per_100000_women;26.25;25.85;25.91;26.23;25.04;24.17;24.43;24.55;25.06;24.67;25.9;23.21;23.05;23.52;24.98;24.32;23.96;24.11;24.42;23.64;23.98;24.51;24.3;23.43;22.73;22.13;20.34
hnd;cervical_cancer_deaths_per_100000_women;16.36;15.62;15.41;15.04;14.8;14.93;14.95;15.02;15.13;14.85;14.56;14.32;14.1;13.89;13.64;13.38;13.14;12.89;12.66;12.46;12.27;12.07;11.88;11.7;11.52;11.34;11.19
