geo;indicator;1990;1991;1992;1993;1994;1995;1996;1997;1998;1999;2000;2001;2002;2003;2004;2005;2006;2007;2008;2009;2010;2011;2012;2013;2014;2015;2016
gha;breast_cancer_number_of_female_deaths;415.84;439.77;467.26;478.01;503.9;540.04;569.74;601.79;610.31;625.56;644.86;677.13;699.61;716.56;732.92;758.79;781.84;816.45;845.19;879.91;918.12;945.23;972.23;1002.65;1031.75;1064.6;1091.0
gin;breast_cancer_number_of_female_deaths;235.5;248.91;263.07;278.83;298.48;311.11;315.75;317.1;324.22;328.06;327.63;333.43;339.35;338.0;341.28;344.31;356.86;366.71;376.77;391.33;406.33;421.11;435.57;452.27;468.6;487.06;502.26
gmb;breast_cancer_number_of_female_deaths;16.5;17.38;18.23;19.23;20.45;21.83;23.17;24.79;25.56;26.1;26.03;26.42;27.63;27.18;28.02;28.8;29.9;31.31;32.37;34.31;35.42;36.68;38.84;40.73;42.73;44.85;46.7
gnb;breast_cancer_number_of_female_deaths;58.79;59.83;61.12;62.41;63.84;65.76;66.77;68.05;69.85;71.39;72.72;72.34;74.02;75.08;77.72;77.91;80.73;83.7;85.85;89.23;91.32;92.4;95.77;99.05;102.12;105.47;108.32
gnq;breast_cancer_number_of_female_deaths;23.27;23.79;24.12;25.06;26.03;26.93;28.64;28.33;28.76;29.53;30.1;30.01;29.7;30.61;31.09;32.26;34.3;35.32;36.19;37.65;37.97;37.83;37.97;38.5;40.05;41.43;43.04
grc;breast_cancer_number_of_female_deaths;1558.07;1592.95;1641.6;1672.87;1703.51;1735.79;1764.99;1789.54;1820.86;1871.84;1915.28;1960.72;2001.09;2043.7;2092.88;2104.56;2104.18;2093.77;2113.9;2108.0;2146.84;2179.75;2236.94;2250.42;2275.62;2289.76;2310.82
grd;breast_cancer_number_of_female_deaths;8.15;8.14;8.21;8.55;8.76;9.05;9.25;9.44;9.66;9.83;10.18;10.57;10.92;11.29;11.48;11.7;11.87;12.18;12.35;12.53;12.97;13.26;13.8;13.95;14.3;14.58;14.45
grl;breast_cancer_number_of_female_deaths;4.79;4.78;4.75;4.72;4.74;4.93;5.34;5.6;5.56;5.44;5.44;5.47;5.38;5.41;5.52;5.55;5.39;5.25;5.28;5.46;5.32;5.0;4.66;4.51;4.63;4.83;5.08
gtm;breast_cancer_number_of_female_deaths;175.34;187.67;195.34;201.43;209.63;213.69;215.69;225.2;241.86;250.91;262.2;268.75;279.58;289.07;300.02;307.71;317.98;326.18;340.95;358.95;379.76;393.67;409.64;422.53;430.97;449.02;461.74
gum;breast_cancer_number_of_female_deaths;5.78;6.16;6.48;6.73;6.88;7.49;8.04;8.01;8.35;8.67;8.94;9.08;9.12;9.43;9.8;10.23;10.73;11.36;11.98;12.85;13.77;14.14;14.56;14.96;15.41;15.86;16.21
guy;breast_cancer_number_of_female_deaths;33.77;34.22;34.12;35.34;35.63;36.74;38.23;41.44;41.85;42.5;45.78;43.06;44.77;47.07;49.77;51.68;52.52;55.82;57.58;59.21;61.12;60.83;61.67;63.33;64.45;65.53;61.96
hnd;breast_cancer_number_of_female_deaths;116.77;119.94;124.98;128.02;131.62;138.35;143.64;149.08;154.69;160.68;166.48;172.44;178.77;185.99;193.1;199.72;206.28;212.66;219.57;226.89;234.4;242.02;249.96;258.19;267.05;276.42;285.13
hrv;breast_cancer_number_of_female_deaths;784.34;807.65;824.3;834.35;841.98;842.9;849.71;872.5;891.25;908.67;907.75;903.5;892.91;899.5;907.06;922.12;924.77;934.26;937.12;940.88;957.72;958.13;970.46;976.68;984.17;977.48;981.25
hti;breast_cancer_number_of_female_deaths;586.6;598.85;606.29;626.38;649.65;656.72;660.81;666.14;675.64;698.52;710.09;724.06;732.3;751.45;770.12;790.97;814.46;834.11;858.31;884.72;914.89;947.98;980.82;1008.96;1038.26;1070.6;1101.04
hun;breast_cancer_number_of_female_deaths;2096.07;2162.78;2224.26;2271.48;2303.85;2308.1;2338.47;2329.05;2326.41;2326.78;2308.83;2281.93;2250.24;2237.71;2215.83;2175.72;2150.72;2114.98;2104.7;2098.37;2084.69;2072.68;2061.67;2065.45;2082.67;2121.37;2149.35
idn;breast_cancer_number_of_female_deaths;8433.85;8615.79;8838.33;9229.53;9514.12;9872.41;10278.02;10669.58;11146.01;11609.23;11996.36;12282.37;12527.02;12833.97;13084.23;13367.01;13712.18;13867.46;13961.75;14086.25;14255.75;14631.22;14871.79;15219.07;15550.34;15983.31;16294.0
