geo;indicator;1990;1991;1992;1993;1994;1995;1996;1997;1998;1999;2000;2001;2002;2003;2004;2005;2006;2007;2008;2009;2010;2011;2012;2013;2014;2015;2016
geo;lung_cancer_number_of_male_deaths;1034.11;1023.29;962.62;897.43;807.09;720.32;693.34;707.15;711.0;723.13;732.72;740.14;761.46;806.06;836.94;841.81;848.01;849.82;914.56;971.12;1025.21;1076.89;1123.49;1099.92;1104.55;1062.85;1050.27
gha;lung_cancer_number_of_male_deaths;237.88;248.15;260.07;266.79;278.51;289.66;293.68;307.87;311.42;322.17;331.27;349.86;366.66;382.58;398.78;407.58;415.56;420.71;437.04;454.53;472.99;489.57;509.64;527.32;543.03;559.14;576.01
gin;lung_cancer_number_of_male_deaths;148.58;159.75;173.84;189.56;208.04;224.74;236.78;247.13;258.96;272.1;279.68;284.33;292.42;294.52;298.82;303.23;315.8;329.24;341.62;358.46;376.66;386.42;398.8;410.32;423.01;436.23;450.1
gmb;lung_cancer_number_of_male_deaths;14.79;15.34;15.87;16.47;17.13;17.87;18.54;19.32;19.94;20.7;21.83;22.46;23.37;23.68;24.3;25.26;26.16;26.88;27.47;28.34;29.03;29.71;30.41;31.12;31.94;32.84;33.77
gnb;lung_cancer_number_of_male_deaths;35.46;35.82;36.19;36.53;36.88;37.51;37.7;38.02;38.56;39.6;40.13;41.1;42.02;43.04;45.31;46.41;47.86;49.48;51.27;53.65;55.97;57.97;59.76;62.09;64.11;66.28;68.32
gnq;lung_cancer_number_of_male_deaths;15.58;15.45;15.33;15.37;15.44;15.5;16.16;16.37;16.89;17.49;18.25;18.18;18.09;18.49;18.55;19.12;20.08;20.64;21.3;22.52;23.03;23.4;24.06;24.92;26.75;28.18;29.89
grc;lung_cancer_number_of_male_deaths;4669.64;4793.79;4910.0;5001.48;5077.86;5172.36;5264.25;5340.03;5435.22;5521.8;5569.62;5573.26;5576.54;5671.94;5759.62;5818.86;5776.77;5761.39;5819.86;5789.84;5756.47;5816.0;5835.25;5788.84;5781.77;5763.12;5765.25
grd;lung_cancer_number_of_male_deaths;5.96;5.79;5.93;5.97;6.04;6.12;6.21;6.37;6.47;6.57;6.69;6.88;6.98;7.24;7.37;7.66;7.8;7.71;7.68;7.76;7.73;7.82;7.99;8.19;8.54;8.73;8.86
grl;lung_cancer_number_of_male_deaths;22.38;22.6;22.56;22.28;22.12;22.39;22.45;22.94;23.66;24.66;25.1;25.29;25.61;26.18;26.83;26.3;25.59;25.26;25.03;25.5;26.21;25.49;25.2;26.08;27.28;28.35;29.46
gtm;lung_cancer_number_of_male_deaths;159.72;172.34;179.54;187.44;201.65;205.58;214.29;237.28;244.64;262.35;271.87;276.43;283.73;294.88;305.83;313.2;309.84;312.09;310.73;308.85;311.03;313.34;319.2;323.55;334.48;349.79;363.87
