geo;indicator;1970;1971;1972;1973;1974;1975;1976;1977;1978;1979;1980;1981;1982;1983;1984;1985;1986;1987;1988;1989;1990;1991;1992;1993;1994;1995;1996;1997;1998;1999;2000;2001;2002;2003;2004;2005;2006;2007;2008
srb;flood_deaths_annual_number;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
sur;flood_deaths_annual_number;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;0;2
svk;flood_deaths_annual_number;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;54;2;0;1;0;0;1;1;1;0;0
svn;flood_deaths_annual_number;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
swe;flood_deaths_annual_number;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;11;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
swz;flood_deaths_annual_number;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
syc;flood_deaths_annual_number;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5;0;0;0;0;0;0;0;0;0;0;0
syr;flood_deaths_annual_number;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6;0;0
tcd;flood_deaths_annual_number;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;43;0;0;39;0;0;0;2;0;0;0;0;0;100;0;0;0;0;52;15;0
tgo;flood_deaths_annual_number;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;0;0;0;0;0;0;0;0;0;0;0;41;6
tha;flood_deaths_annual_number;0;0;0;0;0;239;0;0;96;0;57;0;0;50;17;18;42;24;664;0;0;17;0;41;102;231;91;14;0;22;98;222;154;9;13;76;280;53;39
tjk;flood_deaths_annual_number;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1346;0;0;0;0;0;51;27;0;0;32;6;0;8;0;22;0
tkm;flood_deaths_annual_number;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
tls;flood_deaths_annual_number;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;3;0;0;0;1;0
tto;flood_deaths_annual_number;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
tun;flood_deaths_annual_number;0;0;0;111;0;0;0;0;0;0;0;0;117;0;0;0;23;0;0;0;37;0;0;0;0;0;0;0;0;0;0;0;0;12;0;0;0;16;0
tur;flood_deaths_annual_number;0;0;0;0;33;0;0;0;0;0;75;10;0;0;0;0;0;0;13;0;69;42;0;0;0;63;0;0;92;0;2;12;34;8;23;7;59;16;0
twn;flood_deaths_annual_number;0;0;0;0;0;0;0;45;0;0;0;0;0;0;31;0;0;0;0;0;0;0;0;0;0;0;0;10;3;0;0;0;0;0;0;16;3;0;0
tza;flood_deaths_annual_number;0;0;0;0;25;0;0;0;0;0;0;0;0;0;0;0;0;0;0;10;189;0;0;54;31;3;0;83;61;0;36;5;9;0;0;1;0;0;73
uga;flood_deaths_annual_number;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;100;0;0;0;1;17;25;0;0;3;33;49
ukr;flood_deaths_annual_number;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;9;0;0;0;0;18;0;0;9;0;0;0;0;2;0;38
ury;flood_deaths_annual_number;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;2;0
usa;flood_deaths_annual_number;0;0;237;56;0;0;139;140;27;0;36;30;11;10;28;12;13;0;0;0;38;15;0;98;37;19;72;72;31;0;8;12;26;24;1;53;40;80;44
ussr;flood_deaths_annual_number;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;110;0;17;19;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
uzb;flood_deaths_annual_number;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
vct;flood_deaths_annual_number;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
ven;flood_deaths_annual_number;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;38;0;40;66;0;0;0;0;0;26;0;0;3;0;30000;15;0;4;1;35;97;0;0;8
vnm;flood_deaths_annual_number;237;0;0;0;0;0;0;0;74;0;94;0;0;0;33;93;165;0;0;0;82;195;56;64;310;253;222;0;45;789;496;339;147;128;96;192;178;230;157
vut;flood_deaths_annual_number;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
wsm;flood_deaths_annual_number;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
yem;flood_deaths_annual_number;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;31;0;0;345;0;70;0;0;33;53;15;0;22;30;93;180
yem_north;flood_deaths_annual_number;0;0;0;60;0;52;0;0;0;0;0;0;0;0;0;0;0;0;0;38;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
yem_south;flood_deaths_annual_number;0;0;0;0;0;0;0;0;0;0;0;0;482;0;0;0;0;0;0;25;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
yug;flood_deaths_annual_number;0;0;0;0;0;0;0;0;0;22;0;70;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
zaf;flood_deaths_annual_number;0;0;0;0;26;0;0;4;26;0;0;104;0;0;0;0;0;506;25;0;0;0;0;12;0;207;34;0;0;27;93;5;16;1;0;0;12;0;11
zmb;flood_deaths_annual_number;0;0;0;0;0;0;0;0;11;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5;0;4;2;0;0;5;4
zwe;flood_deaths_annual_number;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;36;0;70;13;0;2;0;0;0;27;0
