geo;indicator;1990;1991;1992;1993;1994;1995;1996;1997;1998;1999;2000;2001;2002;2003;2004;2005;2006;2007;2008;2009;2010;2011;2012;2013;2014;2015;2016
irn;stomach_cancer_number_of_female_deaths;1605.42;1673.89;1701.4;1745.54;1787.76;1838.72;1889.51;1960.82;2015.94;2081.01;2162.85;2234.71;2322.04;2391.67;2468.15;2506.14;2543.85;2595.95;2644.11;2674.16;2723.02;2708.31;2814.79;2876.57;2910.98;2815.97;2826.67
irq;stomach_cancer_number_of_female_deaths;173.11;180.12;186.91;193.71;198.65;207.72;217.59;224.51;223.34;223.3;229.23;227.04;235.14;244.02;249.74;255.23;260.47;266.3;272.68;279.21;292.09;302.38;301.86;302.91;306.59;310.72;315.62
isl;stomach_cancer_number_of_female_deaths;14.58;14.51;14.41;14.41;14.1;13.79;13.47;13.35;13.04;12.8;12.61;12.47;12.32;12.17;12.0;11.86;11.84;11.72;11.6;11.5;11.64;11.74;11.69;11.97;12.28;12.64;12.84
isr;stomach_cancer_number_of_female_deaths;211.84;227.22;236.65;247.61;261.46;266.54;270.85;266.76;267.44;267.5;265.94;262.74;262.42;262.84;262.45;265.06;266.17;266.12;263.39;264.7;260.29;255.65;247.76;246.88;251.39;258.22;264.2
ita;stomach_cancer_number_of_female_deaths;7436.78;7346.7;7180.09;7015.99;6830.3;6709.83;6575.54;6410.16;6223.36;5976.15;5813.17;5654.27;5529.6;5416.32;5214.95;5261.15;5311.54;5367.05;5375.6;5419.94;5365.35;5377.59;5424.13;5453.51;5533.4;5609.68;5686.13
jam;stomach_cancer_number_of_female_deaths;110.01;110.93;112.14;111.76;110.95;109.42;107.65;105.0;100.27;96.08;100.08;99.88;99.58;99.09;98.89;98.05;97.09;98.59;100.09;100.66;101.96;101.38;103.65;105.56;107.42;109.46;111.63
jor;stomach_cancer_number_of_female_deaths;35.2;36.0;35.61;38.09;39.05;41.21;43.33;43.81;44.5;46.02;47.52;48.81;51.72;55.1;59.64;63.6;65.01;65.99;67.4;68.69;70.55;72.53;74.32;75.75;77.57;79.35;81.26
jpn;stomach_cancer_number_of_female_deaths;18323.19;18197.44;18132.26;18085.76;17976.03;17990.38;17926.67;17903.6;17948.37;17968.37;17725.93;17574.41;17461.73;17451.08;17490.74;17627.64;17630.42;17588.62;17539.62;17446.14;17441.33;17337.93;17742.85;17876.4;17920.8;18167.26;18428.92
kaz;stomach_cancer_number_of_female_deaths;1649.44;1605.41;1605.73;1599.64;1604.32;1584.96;1514.21;1428.32;1338.7;1292.32;1252.31;1213.22;1189.63;1179.56;1191.34;1201.84;1191.81;1147.25;1069.88;1018.0;976.04;951.73;917.78;850.64;803.95;777.52;803.11
ken;stomach_cancer_number_of_female_deaths;382.88;396.79;420.67;441.04;466.87;482.93;487.08;512.44;525.62;523.67;530.54;560.1;567.86;581.34;578.46;568.04;557.53;561.88;572.04;581.51;593.8;607.3;618.16;633.72;652.32;673.28;698.41
kgz;stomach_cancer_number_of_female_deaths;297.55;292.68;297.34;298.59;306.16;302.52;289.09;278.83;277.21;261.18;244.62;231.48;226.97;223.61;220.35;222.79;221.79;218.44;213.25;200.87;196.8;196.51;195.18;193.4;194.48;197.11;198.39
khm;stomach_cancer_number_of_female_deaths;308.09;313.02;319.92;333.14;347.18;358.41;365.32;369.91;378.44;388.19;398.88;407.37;415.64;422.41;429.25;432.7;431.28;431.19;433.68;439.33;448.78;451.67;455.35;459.51;465.21;472.39;479.86
kir;stomach_cancer_number_of_female_deaths;1.14;1.16;1.17;1.21;1.21;1.24;1.24;1.26;1.28;1.32;1.34;1.35;1.38;1.42;1.46;1.5;1.55;1.59;1.62;1.66;1.7;1.74;1.78;1.82;1.87;1.9;1.94
kor;stomach_cancer_number_of_female_deaths;5180.18;5243.37;5319.72;5401.98;5487.26;5550.76;5587.0;5563.8;5550.38;5505.61;5367.28;5248.76;5172.85;5064.48;4951.14;4817.53;4698.14;4577.73;4503.54;4455.05;4416.76;4319.0;4316.08;4373.27;4502.47;4652.78;4810.76
kwt;stomach_cancer_number_of_female_deaths;9.83;8.72;8.02;8.11;8.12;8.98;9.36;9.65;10.02;10.87;11.45;10.9;10.92;10.15;10.02;10.82;11.14;12.16;13.22;13.89;13.92;13.4;13.73;13.33;14.78;15.96;17.49
lao;stomach_cancer_number_of_female_deaths;158.83;160.47;162.32;164.24;166.04;167.21;167.55;167.88;166.35;165.68;163.97;164.97;160.8;158.58;157.06;158.07;157.07;156.26;156.33;156.41;155.82;153.75;154.07;154.4;154.52;154.71;155.36
lbn;stomach_cancer_number_of_female_deaths;89.72;88.92;90.77;93.22;91.82;94.0;90.82;88.45;86.68;84.55;88.67;89.49;91.01;94.69;96.17;96.99;98.08;100.26;98.91;97.34;96.96;99.44;102.45;107.99;113.88;118.82;123.91
