geo;indicator;1850;1851;1852;1853;1854;1855;1856;1857;1858;1859;1860;1861;1862;1863;1864;1865;1866;1867;1868;1869;1870;1871;1872;1873;1874;1875;1876;1877;1878;1879;1880;1881;1882;1883;1884;1885;1886;1887;1888;1889;1890;1891;1892;1893;1894;1895;1896;1897;1898;1899;1900;1901;1902;1903;1904;1905;1906;1907;1908;1909;1910;1911;1912;1913;1914;1915;1916;1917;1918;1919;1920;1921;1922;1923;1924;1925;1926;1927;1928;1929;1930;1931;1932;1933;1934;1935;1936;1937;1938;1939;1940;1941;1942;1943;1944;1945;1946;1947;1948;1949;1950;1951;1952;1953;1954;1955;1956;1957;1958;1959;1960;1961;1962;1963;1964;1965;1966;1967;1968;1969;1970;1971;1972;1973;1974;1975;1976;1977;1978;1979;1980;1981;1982;1983;1984;1985;1986;1987;1988;1989;1990;1991;1992;1993;1994;1995;1996;1997;1998;1999;2000
aut;total_sulfur_emission_kilotonnes;3.949;5.193;6.399;7.4910000000000005;7.48;8.478;9.986;11.55;12.56;13.67;15.42;17.46;19.56;19.77;19.83;21.99;19.79;24.8;29.35;32.19;36.26;44.97;47.34;51.96;51.37;50.97;52.98;53.14;54.82;61.45;63.81;68.5;70.6;75.95;77.1;80.42;81.69;86.39;90.13;95.37;100.1;106.4;105.9;114.6;118.2;126.3;131.4;138.7;144.1;147.6;156.5;160.9;157.1;160.0;166.0;171.8;189.9;221.4;277.5;233.3;279.7;273.8;315.8;142.1;121.7;181.8;140.2;113.9;88.5;67.25;50.7;61.84;61.5;61.19;69.39;66.0;62.78;70.08;74.02;85.61;69.06;65.31;56.81;55.47;54.01;55.51;57.64;69.47;73.32;84.32;93.1;74.49;61.05;50.88;40.95;23.6;30.41;51.52;77.03;94.25;89.6;107.3;104.7;105.9;122.1;143.8;155.8;165.4;145.2;137.5;146.0;143.6;157.2;183.2;187.0;185.3;185.6;180.0;186.6;182.8;207.6;196.4;199.8;196.9;196.1;174.4;173.3;167.0;170.4;185.3;171.8;151.8;144.3;108.5;100.4;91.42;81.49;70.59;52.72;47.15;40.0;38.5;30.5;29.5;26.5;26.0;24.5;22.5;20.5;19.0;17.5
aze;total_sulfur_emission_kilotonnes;0.0050100000000000006;0.00562;0.01123;0.01677;0.02226;0.02785;0.03385;0.03979;0.0451;0.050839999999999996;0.056429999999999994;0.06656000000000001;0.06727999999999999;0.07116;0.07755;0.07873;0.08789;0.09988999999999999;0.08261;0.1139;0.1254;0.1694;0.1759;0.1656;0.1953;0.2324;0.2837;0.2831;0.376;0.3865;0.4509;0.4734;0.503;0.5695;0.5577;0.5977;0.6226;0.6138;0.7045;0.8274;0.8039;0.8540000000000001;0.9161;1.0390000000000001;1.141;1.251;1.291;1.4869999999999999;1.669;1.964;2.229;2.254;2.205;2.315;2.533;2.314;2.637;3.033;3.085;3.201;3.112;3.397;3.702;4.287;3.576;3.199;3.516;3.17;1.288;0.986;0.8993;0.9855;1.2209999999999999;1.36;1.704;1.744;2.63;3.3280000000000003;3.7039999999999997;4.239;5.17;6.146;6.763999999999999;7.809;9.554;11.07;12.89;13.25;14.07;15.41;17.34;17.09;16.85;16.6;16.35;16.1;17.68;19.62;22.1;24.58;27.04;29.11;31.01;32.7;35.53;39.78;43.31;46.11;48.0;48.88;49.55;49.14;50.37;51.23;53.02;55.47;56.58;57.99;58.3;59.55;61.36;62.74;64.38;66.12;68.51;70.56;70.87;72.61;73.31;72.89;73.4;68.44;70.23;67.88;69.73;85.84;92.67;95.5;99.56;97.52;87.0;95.78;104.6;101.2;106.9;130.9;145.1;149.3;163.5;180.6;185.4
bdi;total_sulfur_emission_kilotonnes;0.00032;0.00032;0.00065;0.0009699999999999999;0.0013;0.00162;0.00195;0.00227;0.0026;0.00293;0.00325;0.00646;0.00967;0.01289;0.0161;0.01931;0.02252;0.025730000000000003;0.02895;0.03216;0.03537;0.03859;0.04193;0.04528;0.04863;0.05197;0.05532;0.05867000000000001;0.06201;0.06536;0.06871000000000001;0.07781;0.07253;0.07301;0.07347999999999999;0.08086;0.08822999999999999;0.09561;0.1033;0.1148;0.1214;0.1023;0.132;0.1153;0.1433;0.1265;0.1423;0.1603;0.1658;0.1672;0.1998;0.2176;0.1147;0.1256;0.1491;0.162;0.1584;0.1715;0.2249;0.2061;0.2459;0.2137;0.2449;0.2798;0.3025;0.3458;0.3804;0.3267;0.3507;0.3837;0.4026;0.5523;0.5693;0.6975;0.736;0.7294;0.7162;0.7831;0.8126;0.9141;0.9951;0.8202;0.6839;0.8253;0.9961;1.067;1.107;1.411;1.3559999999999999;1.444;1.3419999999999999;1.3840000000000001;1.411;1.416;1.375;1.364;1.321;1.396;1.624;1.682;1.758;1.751;1.9280000000000002;2.017;2.072;2.187;2.4130000000000003;2.468;2.522;2.627;2.437;2.458;2.496;2.546;2.603;2.6630000000000003;2.722;2.778;2.8289999999999997;2.8739999999999997;2.912;2.931;2.824;2.9139999999999997;3.0;2.779;2.656;2.863;2.745;2.8789999999999996;3.063;3.054;2.957;2.781;2.839;2.823;2.844;2.859;2.915;2.9330000000000003;2.946;2.9810000000000003;3.014;3.045;3.072;3.0839999999999996;3.1039999999999996;3.1210000000000004;3.135;3.145;3.1510000000000002
bel;total_sulfur_emission_kilotonnes;24.71;26.96;30.29;31.34;34.86;35.78;35.46;37.05;38.88;40.12;40.97;44.31;44.02;46.39;48.69;51.36;55.59;60.9;54.74;58.81;67.17;64.67;69.46;77.44;71.11;74.52;73.3;71.19;75.49;76.89;84.5;85.35;90.16;95.83;94.22;92.0;88.64;93.57;99.1;101.0;111.0;105.5;105.1;100.3;110.8;112.0;117.5;122.1;125.5;133.4;141.5;131.0;136.1;145.7;147.9;149.0;169.6;170.9;156.3;167.5;177.0;173.2;174.5;173.7;123.4;101.5;115.7;107.9;101.6;126.7;150.0;149.8;156.3;206.5;214.4;215.5;223.5;288.1;301.2;371.2;389.0;366.0;313.3;349.1;383.0;386.0;365.7;403.1;311.1;299.5;244.5;239.6;216.6;198.6;133.6;140.0;212.0;270.8;306.9;331.1;298.5;358.8;360.6;343.3;334.5;326.5;382.9;399.1;409.0;376.7;365.0;375.8;404.0;524.4;540.7;561.0;520.2;501.1;547.9;554.9;565.0;499.7;529.1;522.1;508.4;429.5;403.0;439.0;382.3;406.2;414.0;356.0;347.0;280.0;250.0;200.0;188.5;183.5;177.0;162.5;177.5;176.5;173.5;160.5;140.5;128.0;127.0;113.0;107.0;88.0;84.5
ben;total_sulfur_emission_kilotonnes;0.00065;0.00065;0.0013;0.0019399999999999999;0.00259;0.00324;0.00389;0.00454;0.00519;0.00585;0.0065;0.01292;0.01933;0.02575;0.03217;0.03859;0.04501;0.05143;0.05786;0.06427999999999999;0.0707;0.07712000000000001;0.08381;0.0905;0.09717999999999999;0.1039;0.1106;0.1173;0.1239;0.1306;0.1373;0.1555;0.145;0.1459;0.1469;0.1616;0.1763;0.1911;0.2065;0.2295;0.2426;0.2044;0.2637;0.2304;0.2864;0.2528;0.2843;0.3204;0.3313;0.3342;0.3993;0.4349;0.2292;0.251;0.2981;0.3238;0.3165;0.3428;0.4495;0.41200000000000003;0.4915;0.4271;0.4894;0.5593;0.6045;0.6912;0.7602;0.6529;0.7008;0.7668;0.8047;1.104;1.138;1.3940000000000001;1.4709999999999999;1.4580000000000002;1.431;1.565;1.624;1.827;1.989;1.639;1.367;1.65;1.9909999999999999;2.134;2.213;2.819;2.7089999999999996;2.886;2.6830000000000003;2.767;2.82;2.8289999999999997;2.7489999999999997;2.725;2.64;2.79;3.247;3.361;3.513;3.4989999999999997;3.853;4.031000000000001;4.141;4.372;4.823;4.934;5.041;5.251;4.871;5.111000000000001;5.316;5.145;5.857;6.3870000000000005;6.356;6.181;6.66;6.489;6.83;7.077000000000001;6.954;7.077000000000001;7.848;7.541;6.641;7.14;7.416;7.327999999999999;7.5520000000000005;7.461;7.652;7.184;7.1770000000000005;7.067;6.771;6.784;7.018;6.98;6.996;6.949;7.119;7.0920000000000005;7.278;7.276;5.979;5.6579999999999995;5.676;6.596;6.605
bfa;total_sulfur_emission_kilotonnes;0.0010400000000000001;0.0010400000000000001;0.0020800000000000003;0.00312;0.00417;0.00521;0.00625;0.0073;0.00834;0.00939;0.010440000000000001;0.02075;0.03106;0.04137;0.05168;0.061989999999999996;0.07231;0.08262;0.09294;0.1033;0.1136;0.1239;0.1346;0.1454;0.1561;0.1669;0.1776;0.1884;0.1991;0.2098;0.2206;0.2498;0.2329;0.2344;0.2359;0.2596;0.2833;0.3069;0.3317;0.3687;0.3898;0.3283;0.4236;0.37;0.46;0.4061;0.4567;0.5147;0.5322;0.5368;0.6414;0.6986;0.3682;0.4032;0.4788;0.5201;0.5084;0.5506;0.722;0.6618;0.7896;0.6862;0.7861;0.8984;0.9711;1.11;1.2209999999999999;1.0490000000000002;1.126;1.232;1.2930000000000001;1.7730000000000001;1.828;2.239;2.363;2.342;2.299;2.5140000000000002;2.609;2.935;3.195;2.633;2.1959999999999997;2.65;3.198;3.427;3.554;4.529;4.352;4.636;4.31;4.444;4.531000000000001;4.545;4.415;4.378;4.2410000000000005;4.482;5.216;5.399;5.643;5.621;6.189;6.475;6.652;7.023;7.747000000000001;7.925;8.097999999999999;8.435;7.825;8.21;8.54;8.265;9.408999999999999;10.26;10.21;9.929;10.7;10.42;10.97;11.37;11.57;12.54;13.34;12.08;11.84;12.73;12.67;13.21;13.76;14.05;13.71;13.52;13.63;13.68;13.69;14.01;13.94;14.0;13.6;13.71;13.83;13.94;14.06;14.17;14.29;14.41;14.53;14.65;14.77
bgd;total_sulfur_emission_kilotonnes;0.0;0.00837;0.016730000000000002;0.0251;0.033460000000000004;0.04183;0.05019;0.05856;0.06692999999999999;0.07529;0.08366;0.0916;0.09947;0.1073;0.115;0.1226;0.1302;0.1376;0.145;0.1524;0.1596;0.1853;0.2109;0.2364;0.2619;0.2873;0.3127;0.33799999999999997;0.3632;0.3884;0.4146;0.4359;0.4569;0.4776;0.498;0.5181;0.5379;0.5573;0.5765;0.5956;0.6142;0.6415;0.6768;0.6802;0.7240000000000001;0.8456;0.8995;0.9325;1.023;1.105;1.288;1.3719999999999999;1.5119999999999998;1.5190000000000001;1.659;1.699;1.9369999999999998;2.177;2.4619999999999997;2.314;2.369;2.511;3.036;3.275;3.2969999999999997;3.388;3.3930000000000002;3.536;3.949;5.113;3.429;3.667;3.62;3.736;4.003;4.002;4.085;4.373;4.4430000000000005;4.5169999999999995;4.647;4.209;3.923;3.909;4.324;4.539;4.428999999999999;4.814;5.354;5.275;5.54;5.515;5.4910000000000005;4.787;4.876;5.388999999999999;5.502000000000001;5.553999999999999;0.1993;12.09;33.27;43.53;45.83;42.66;39.7;38.75;49.67;43.71;47.07;44.43;54.94;56.4;63.79;85.81;84.49;84.78;78.36;82.0;88.49;91.59;85.87;77.2;81.18;80.27;55.04;93.24;98.22;109.4;111.2;95.08;129.5;132.2;118.7;78.72;64.42;65.35;59.05;54.35;51.4;50.75;49.85;51.55;54.6;62.3;65.85;69.7;74.1;72.35;63.53;57.73;65.56
bgr;total_sulfur_emission_kilotonnes;0.00465;0.005220000000000001;0.006679999999999999;0.0072900000000000005;0.00835;0.00962;0.011090000000000001;0.01214;0.013930000000000001;0.013680000000000001;0.014759999999999999;0.01556;0.01753;0.01948;0.02136;0.02316;0.02401;0.026310000000000004;0.028380000000000002;0.030539999999999998;0.03279;0.0384;0.041319999999999996;0.043660000000000004;0.04585;0.04672;0.04945;0.04872;0.053079999999999995;0.056389999999999996;0.1116;0.1653;0.2142;0.2629;0.3067;0.3491;0.3877;0.4365;0.4755;0.5156;0.5579999999999999;0.5606;0.5596;0.5675;0.5744;0.5579999999999999;0.7404;0.9678;1.285;1.642;2.2319999999999998;2.508;2.559;2.7239999999999998;3.073;3.3480000000000003;3.5069999999999997;4.155;4.955;5.252999999999999;5.58;6.428999999999999;6.254;6.4670000000000005;7.93;7.254;7.066;8.355;10.69;8.82;10.04;12.04;13.4;14.49;16.1;16.74;16.88;17.51;19.39;21.66;21.2;20.68;22.39;21.2;21.84;22.32;23.45;26.14;29.08;31.58;37.38;36.97;45.08;49.93;46.26;51.89;65.1;75.02;84.43;104.3;94.3;101.7;115.4;134.1;147.0;159.0;175.2;196.3;220.1;265.5;301.3;344.4;398.5;437.3;535.2;588.7;617.2;686.1;730.5;800.0;868.8;884.7;887.8;895.6;890.7;955.3;896.7;905.5;900.0;959.4;1025.0;1044.0;1098.0;1099.0;1123.0;1157.0;1143.0;1210.0;1114.0;1090.0;1004.0;832.5;557.5;713.0;740.0;738.0;710.0;682.5;625.5;471.5;491.0
bhr;total_sulfur_emission_kilotonnes;0.0;0.0;1e-05;1e-05;1e-05;2e-05;2e-05;2e-05;2.9999999999999997e-05;2.9999999999999997e-05;2.9999999999999997e-05;4e-05;4e-05;4e-05;5e-05;5e-05;5e-05;5.9999999999999995e-05;5.9999999999999995e-05;5.9999999999999995e-05;7e-05;7e-05;7e-05;8e-05;8e-05;8e-05;9e-05;9e-05;9e-05;0.0001;0.0001;0.00016;0.00021;0.00027;0.00032;0.00037999999999999997;0.00043;0.00049;0.00054;0.0006;0.00065;0.0006799999999999999;0.0007099999999999999;0.00072;0.00073;0.00072;0.00103;0.00133;0.0016300000000000002;0.00196;0.00228;0.00274;0.00426;0.00601;0.01027;0.00936;0.01085;0.01291;0.0144;0.015319999999999999;0.01584;0.01695;0.0213;0.02426;0.019030000000000002;0.014209999999999999;0.02373;0.0222;0.02005;0.01525;0.01831;0.018009999999999998;0.021580000000000002;0.0246;0.02595;0.025830000000000002;0.03318;0.03234;0.03229;0.03148;0.029460000000000004;0.0294;0.047139999999999994;0.06408;0.6248;2.7710000000000004;10.17;17.0;18.15;16.63;15.49;14.87;13.64;14.34;14.57;15.78;16.97;19.76;22.68;22.5;110.2;127.5;132.5;136.2;140.4;126.4;114.9;98.52;100.4;95.01;98.48;96.12;98.82;91.13;77.79;68.67;67.02;84.26;78.45;75.83;80.98;78.24;69.4;72.33;78.32;67.57;63.67;81.85;74.3;76.0;80.21;83.77;55.73;44.24;51.38;45.14;57.87;61.02;60.09;58.7;58.06;50.18;48.47;46.96;46.36;48.98;49.45;50.61;51.1;51.63;51.49
bhs;total_sulfur_emission_kilotonnes;0.1035;0.1312;0.1457;0.1674;0.1984;0.2163;0.2304;0.2401;0.2525;0.2758;0.2911;0.2837;0.298;0.3396;0.3615;0.3741;0.4291;0.4442;0.4978;0.5536;0.5893;0.6165;0.7405;0.8092;0.7865;0.8027;0.7915;0.8661;0.8485;1.011;1.137;1.205;1.35;1.4769999999999999;1.569;1.591;1.6440000000000001;1.8730000000000002;2.147;2.041;2.275;2.4419999999999997;2.594;2.628;2.484;2.772;2.81;2.9339999999999997;3.199;3.653;3.875;4.218;4.391;5.147;5.151;5.744;6.041;6.855;6.176;6.806;7.364;7.379;7.98;8.562999999999999;7.731;8.107000000000001;9.261000000000001;10.08;10.55;8.548;9.875;7.7620000000000005;7.723;10.38;9.24;9.39;10.09;10.04;9.7;10.38;9.205;7.593;6.211;6.625;7.297000000000001;7.545;8.746;9.244;7.657;8.63;9.719;11.05;11.78;12.73;12.8;12.17;11.05;12.44;11.76;10.19;10.88;10.71;10.37;10.33;10.08;10.46;10.76;10.72;10.93;11.07;10.98;10.9;11.21;11.7;12.27;12.97;13.73;13.88;14.64;14.74;15.1;64.95;59.23;79.75;68.68;48.73;50.29;86.13;53.08;50.7;68.55;50.78;48.65;34.0;26.15;4.475;3.533;2.795;2.248;1.784;1.4040000000000001;1.3659999999999999;1.311;1.298;1.258;1.237;1.253;1.249;1.252;1.252;1.262
bih;total_sulfur_emission_kilotonnes;0.00882;0.009890000000000001;0.01267;0.02535;0.03805;0.05076;0.0635;0.07625;0.08901;0.1018;0.1146;0.1274;0.1402;0.1531;0.166;0.1788;0.1917;0.2047;0.2176;0.2305;0.2435;0.2565;0.2695;0.2825;0.2955;0.3086;0.3216;0.3347;0.3478;0.3609;0.3741;0.3872;0.4004;0.4136;0.4268;0.44;0.4532;0.4665;0.4797;0.493;0.5063;0.5196;0.5329999999999999;0.5463;0.5597;0.5295;0.3923;0.5289;0.5508;0.5728;0.7078;0.8797;0.9959;0.9113;0.9402;1.089;1.088;1.6219999999999999;1.6159999999999999;1.7619999999999998;1.7790000000000001;1.7080000000000002;1.909;2.0340000000000003;3.28;4.526;5.772;7.018;8.264;9.51;10.76;12.0;16.17;9.719;11.73;13.12;14.5;15.7;19.11;22.22;26.21;28.34;27.29;25.46;28.58;31.93;33.67;32.5;37.77;41.02;42.53;45.34;34.86;30.14;25.76;21.67;15.84;32.74;47.11;57.39;67.61;75.01;66.54;64.85;60.04;67.34;71.84;81.28;85.93;88.32;96.96;103.4;109.8;114.9;128.9;140.4;138.4;142.7;133.9;140.7;145.4;161.2;173.7;171.1;184.5;189.3;200.2;202.3;199.9;205.3;214.5;220.7;221.6;238.0;237.4;243.1;241.8;240.2;243.7;245.4;240.0;156.1;107.7;90.7;71.49;55.0;71.87;93.91;122.7;160.3;209.5
blr;total_sulfur_emission_kilotonnes;0.02525;0.02833;0.0566;0.08456;0.1122;0.1404;0.1706;0.2006;0.2273;0.2563;0.2844;0.3355;0.3392;0.3587;0.3909;0.3969;0.44299999999999995;0.5035;0.4164;0.574;0.6323;0.8537;0.8865;0.8349;0.9842;1.171;1.43;1.4269999999999998;1.895;1.9480000000000002;2.273;2.386;2.535;2.8710000000000004;2.8110000000000004;3.013;3.138;3.094;3.551;4.17;4.052;4.305;4.618;5.236000000000001;5.752999999999999;6.303999999999999;6.51;7.497999999999999;8.415;9.9;11.24;11.36;11.12;11.67;12.77;11.67;13.29;15.29;15.55;16.13;15.69;17.12;18.66;21.61;18.02;16.13;17.72;15.98;6.495;4.97;4.533;4.967;6.154;6.857;8.591000000000001;8.789;13.26;16.78;18.67;21.37;26.06;30.98;34.09;39.36;48.16;55.81;64.98;66.81;70.93;77.67;87.4;86.14;84.92;83.7;82.42;81.18;89.1;98.9;111.4;123.9;136.3;146.7;156.3;164.8;179.1;200.5;218.3;232.4;241.9;246.4;249.8;247.7;253.9;258.2;267.2;279.6;285.2;292.3;293.8;300.2;309.3;316.3;324.5;333.3;345.3;355.7;357.2;366.0;369.5;367.4;370.0;365.0;355.0;355.0;345.0;345.0;345.0;380.5;360.0;334.0;318.5;326.0;229.0;191.0;162.0;137.5;123.2;104.2;95.0;81.85;71.38
bmu;total_sulfur_emission_kilotonnes;0.00011999999999999999;0.00015;0.00016999999999999999;0.00018999999999999998;0.00022999999999999998;0.00025;0.00027;0.00028;0.00029;0.00032;0.00033999999999999997;0.00033;0.00033999999999999997;0.00039;0.00042;0.00043;0.0005;0.0005099999999999999;0.00057;0.00064;0.0006799999999999999;0.0007099999999999999;0.00086;0.00093;0.00091;0.00093;0.00091;0.001;0.00098;0.00117;0.00131;0.00139;0.00156;0.0017100000000000001;0.0018100000000000002;0.0018399999999999998;0.0019;0.00216;0.00248;0.00236;0.00263;0.00282;0.003;0.00303;0.0028699999999999997;0.0032;0.00325;0.00339;0.0036899999999999997;0.004220000000000001;0.00448;0.00487;0.00507;0.00594;0.00595;0.006640000000000001;0.00698;0.00792;0.00713;0.007859999999999999;0.00851;0.00852;0.00922;0.009890000000000001;0.00893;0.00936;0.0107;0.01165;0.01218;0.00987;0.01141;0.00897;0.00892;0.01199;0.01067;0.01085;0.01165;0.0116;0.0112;0.01199;0.01063;0.00877;0.00717;0.00765;0.00843;0.00872;0.0101;0.01068;0.00884;0.00997;0.01123;0.012759999999999999;0.013609999999999999;0.014709999999999999;0.014780000000000001;0.01406;0.01277;0.014369999999999999;0.013580000000000002;0.011770000000000001;0.01257;0.01414;0.04147;0.02597;0.0127;0.01349;0.02925;0.015009999999999999;0.01403;0.01464;0.01526;0.015880000000000002;0.01649;0.01711;0.017730000000000003;0.018340000000000002;0.01896;0.01958;0.02019;0.02081;0.02143;0.02205;0.02266;0.023280000000000002;0.0239;0.02451;0.060570000000000006;0.09664;0.1327;0.1688;0.2048;0.2409;0.2769;0.313;0.3491;0.3851;0.4212;0.4573;0.4933;0.5294;0.5654;0.4997;0.4416;0.3902;0.3448;0.3047;0.2693;0.23800000000000002;0.2103;0.1858;0.1642
bol;total_sulfur_emission_kilotonnes;0.5752;0.3837;0.7675;1.151;1.535;1.919;2.302;2.6860000000000004;3.07;3.4539999999999997;3.8369999999999997;4.212;4.586;4.958;5.327999999999999;5.697;6.064;6.43;6.792999999999999;7.156000000000001;7.517;7.876;8.234;8.59;8.943999999999999;9.297;9.648;9.998;10.35;10.69;11.06;11.33;11.32;8.533999999999999;8.512;8.484;5.678;5.6370000000000005;8.361;5.535;8.246;8.179;8.105;8.024;7.937;7.843;7.742999999999999;7.636;7.523;7.403;7.276;7.279;7.28;7.28;7.279;7.277;7.273;7.269;10.02;10.02;10.01;7.239;7.229;12.73;9.957;23.7;23.67;29.15;23.62;20.85;29.4;29.92;32.9;33.22;27.2;27.74;28.95;29.98;28.42;23.53;15.74;10.75;10.01;11.0;11.24;10.59;15.33;18.57;14.32;16.58;24.46;23.88;21.39;23.33;21.4;22.66;21.66;21.2;29.19;24.33;25.72;27.8;26.76;24.14;21.6;21.86;23.96;23.2;18.74;15.72;15.27;13.83;12.81;15.97;20.33;20.74;24.87;23.11;22.04;28.83;29.81;28.37;29.96;30.57;29.41;30.1;29.62;34.03;33.06;29.45;30.5;29.63;27.14;23.86;21.55;20.96;15.81;18.55;23.44;28.25;35.54;35.39;34.44;33.44;36.51;40.87;43.34;43.13;42.65;38.61;41.4
bra;total_sulfur_emission_kilotonnes;0.1237;0.08251;0.1552;0.1397;0.1732;0.1675;0.2305;0.264;0.2779;0.2624;0.3743;0.3685;0.4118;0.3668;0.4688;0.46299999999999997;0.3885;0.4905;0.4749;0.5768;0.5121;0.467;0.5689;0.5049;0.5684;0.573;0.6164;0.5422;0.5855;0.5701;0.5157;0.5214;0.5739;0.4273;0.5671;0.524;0.4889;0.4152;0.5067;0.4055;0.4434;0.4133;0.8269;1.2409999999999999;1.655;2.07;2.484;2.9;3.315;3.7310000000000003;4.147;4.637;5.127999999999999;5.619;6.11;6.602;7.093;7.585;8.078;8.57;9.062000000000001;9.555;10.05;10.54;11.04;11.53;12.02;12.52;13.01;13.51;14.0;12.34;18.23;15.15;14.15;17.54;16.91;16.4;15.76;17.62;18.19;21.5;24.95;29.1;32.4;36.93;29.86;35.27;41.59;47.42;59.64;62.74;77.38;90.77;83.41;90.28;83.63;87.41;88.73;93.12;112.3;113.4;109.8;108.6;111.5;187.4;206.4;201.7;195.4;194.8;216.8;233.7;285.0;288.2;295.2;296.3;324.5;336.4;366.3;394.0;415.8;423.1;465.9;559.5;633.6;634.9;674.3;760.5;806.9;914.5;930.7;937.8;903.0;905.8;1031.0;1031.0;1017.0;1049.0;1067.0;1034.0;946.5;941.5;971.9;1023.0;1029.0;1025.0;1045.0;1090.0;1112.0;1132.0;1181.0
brb;total_sulfur_emission_kilotonnes;0.00064;0.00043;0.00081;0.00073;0.0009;0.0008699999999999999;0.0012;0.00137;0.00144;0.0013599999999999999;0.0019399999999999999;0.0019100000000000002;0.00214;0.0019;0.00243;0.0024;0.00202;0.00255;0.00247;0.00299;0.00266;0.00242;0.00295;0.00262;0.00295;0.00297;0.0032;0.00281;0.0030399999999999997;0.00296;0.00268;0.00271;0.00298;0.0022199999999999998;0.00294;0.0027199999999999998;0.0025399999999999997;0.00215;0.00263;0.0021100000000000003;0.0023;0.00215;0.00245;0.0027199999999999998;0.00283;0.00286;0.0029;0.00292;0.0035299999999999997;0.00385;0.0042;0.0055;0.00566;0.00645;0.00677;0.007559999999999999;0.007520000000000001;0.008159999999999999;0.00899;0.00978;0.01;0.01185;0.01179;0.0106;0.0105;0.01296;0.01569;0.01892;0.02106;0.01768;0.01904;0.015780000000000002;0.018690000000000002;0.02396;0.02385;0.025889999999999996;0.028089999999999997;0.030860000000000002;0.03696;0.03963;0.03456;0.031010000000000003;0.0213;0.02568;0.03318;0.034730000000000004;0.03545;0.04816;0.04736;0.04671;0.04874;0.05554;0.051660000000000005;0.05703;0.059629999999999996;0.06275;0.07098;0.06631000000000001;0.06885;0.0712;0.09083;0.1082;0.09266;0.1305;0.1259;0.08563;0.1045;0.08567999999999999;0.07272;0.09838999999999999;0.1109;0.2108;0.1424;0.2244;0.1749;0.2579;0.5143;0.7836;0.7581;0.6523;0.6756;0.7254;0.7291;0.8172;0.8059999999999999;0.8306;0.7492;0.7973;0.9051;0.9659;1.003;1.162;0.9154;0.759;0.8929;0.8796;1.004;1.079;1.103;1.1159999999999999;1.167;1.02;0.858;0.7589;0.6759;0.5962;0.5256;0.475;0.4246;0.3775;0.3346
brn;total_sulfur_emission_kilotonnes;0.0;4e-05;7e-05;0.00011;0.00014;0.00018;0.00021;0.00025;0.00028;0.00032;0.00035;0.00039;0.00042;0.00045;0.00047999999999999996;0.0005200000000000001;0.00055;0.00058;0.00061;0.00064;0.00067;0.0007700000000000001;0.00086;0.00095;0.0010400000000000001;0.00126;0.0013800000000000002;0.00148;0.00164;0.00179;0.0018800000000000002;0.00195;0.00206;0.0022199999999999998;0.00247;0.0027199999999999998;0.0027199999999999998;0.00297;0.0032600000000000003;0.00366;0.00392;0.0042899999999999995;0.00455;0.00443;0.00506;0.0055;0.0058200000000000005;0.00601;0.0069;0.00734;0.00812;0.00912;0.00993;0.010459999999999999;0.011000000000000001;0.01171;0.016040000000000002;0.01715;0.01835;0.01851;0.0192;0.02054;0.023209999999999998;0.026269999999999998;0.02742;0.02721;0.03117;0.033889999999999997;0.0349;0.03895;0.030869999999999998;0.03281;0.033889999999999997;0.03676;0.0389;0.0394;0.03965;0.041760000000000005;0.0428;0.04392;0.04389;0.0414;1.8530000000000002;2.95;3.912;5.092;4.751;5.931;7.317;8.083;8.994;6.421;4.194;6.284;6.2860000000000005;4.6080000000000005;2.904;17.13;26.39;32.48;31.66;30.84;30.02;29.2;28.37;27.55;26.73;25.91;25.09;24.27;23.44;22.62;21.8;20.98;20.16;19.34;18.51;17.69;16.87;16.05;15.23;14.4;13.58;12.76;11.94;11.12;10.3;9.474;8.652000000000001;7.831;7.0089999999999995;6.187;5.365;4.544;3.722;2.9;3.55;2.7;2.7;2.8;3.05;3.05;3.6;4.2;4.3;4.55;4.05;4.4;4.01;3.62;3.23
